FID,serial,wkb_geometry,name,description,timestamp,begin,end,altitudemode,tessellate,extrude,visibility,draworder,icon,id_zonamusculacion,nomzonamusculacion,ubicacion,foto,id_maquina,nommaquina,nivel,icono,funcion,desarrollo,precauciones,maquinafoto1,maquinafoto2,x,y
da_zonasMusculacion.fid--295bdb9_15f70688162_1631,24480,POINT (-4.568086000092066 36.732504034389926),,,,,,,-1,-1,-1,0,,129,Cl. Ronda del Norte,Números 13-15,http://geoportal.malaga.eu/img/deportes/fz_129.jpg,53,Máquina de remo,3,http://geoportal.malaga.eu/img/deportes/im53.png,"Desarrollar los músculos del tren superior, glúteos y muslos.","Siéntese en el banco y apoye los pies sobre el soporte. Agarre con fuerza las dos barras por la empuñadura y tire de ellas hacia el pecho, como el movimiento de remar.",Mantener siempre la espalda recta durante la ejecución.Realizar el movimiento de manera controlada.,http://geoportal.malaga.eu/img/deportes/fm_53_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_53_2.jpg,359985.6272,4066344.91
da_zonasMusculacion.fid--295bdb9_15f70688162_1632,24481,POINT (-4.568086000092066 36.732504034389926),,,,,,,-1,-1,-1,0,,129,Cl. Ronda del Norte,Números 13-15,http://geoportal.malaga.eu/img/deportes/fz_129.jpg,54,Barra de dominadas,4,http://geoportal.malaga.eu/img/deportes/im54.png,"Desarrollar la musculatura de espalda, pecho y brazos.","Colóquese bajo la barra y agárrese a esta, extendiendo los brazos hacia arriba. Cargue el peso en los brazos, flexione sus codos e intente elevar su cuerpo hasta acercar el pecho a la barra.","Ejercicio de fuerza. Debe realizarse de manera controlada para evitar caídas.En caso de dolor o molestia, suspender la ejecución.",http://geoportal.malaga.eu/img/deportes/fm_54_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_54_2.jpg,359985.6272,4066344.91
da_zonasMusculacion.fid--295bdb9_15f70688162_1633,24482,POINT (-4.386456000295715 36.72148303480808),,,,,,,-1,-1,-1,0,,13,Pso. Maritimo Pablo Ruíz Picasso,Frente a El Morlaco,http://geoportal.malaga.eu/img/deportes/fz_13.jpg,2,Banco,1,http://geoportal.malaga.eu/img/deportes/im2.png,Mejorar la circulación de los miembros inferiores.,"Sentados en el banco, con la espalda apoyada en el respaldo, elevamos alternativamente las piernas. Podremos colocar la puntera del pie orientada hacia delante o mirando arriba para conseguir distintos objetivos.También se pueden elevar las dos piernas a la vez.",Se debe mantener la espalda apoyada en el banco.Los movimientos deben ser lentos y controlados,http://geoportal.malaga.eu/img/deportes/fm_2_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_2_2.jpg,376186.6398,4064872.1123
da_zonasMusculacion.fid--295bdb9_15f70688162_1634,24483,POINT (-4.386456000295715 36.72148303480808),,,,,,,-1,-1,-1,0,,13,Pso. Maritimo Pablo Ruíz Picasso,Frente a El Morlaco,http://geoportal.malaga.eu/img/deportes/fz_13.jpg,6,Barras paralelas,1,http://geoportal.malaga.eu/img/deportes/im6.png,Mejorar la postura.Mejorar la movilidad de las articulaciones de las piernas.Mejorar la flexibilidad general.,"De pie, cogidos a las barras, nos desplazamos de distintas formas: - Agachándonos cada 2 ó 3 pasos, - Elevando rodillas alternativamente.- Poniéndonos de puntillas.- Elevando una rodilla y soltando la mano contraria.",Vigilar el correcto apoyo de los pies.Evitar arquear excesivamente la espalda.,http://geoportal.malaga.eu/img/deportes/fm_6_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_6_2.jpg,376186.6398,4064872.1123
da_zonasMusculacion.fid--295bdb9_15f70688162_1635,24484,POINT (-4.386456000295715 36.72148303480808),,,,,,,-1,-1,-1,0,,13,Pso. Maritimo Pablo Ruíz Picasso,Frente a El Morlaco,http://geoportal.malaga.eu/img/deportes/fz_13.jpg,33,Elíptica,2,http://geoportal.malaga.eu/img/deportes/im33.png,"Mejorar la movilidad, tonicidad y coordinación de miembros superiores e inferiores.Desarrollar la capacidad cardiaca y pulmonar.","Súbase a los estribos, sujetándose a las manillas.Mueva las piernas y los brazos alternativamente, como si estuviera caminando.","Al disponer de partes móviles, se debe tener mucho cuidado al subir y bajar del aparato.",http://geoportal.malaga.eu/img/deportes/fm_33_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_33_2.jpg,376186.6398,4064872.1123
da_zonasMusculacion.fid--295bdb9_15f70688162_1636,24485,POINT (-4.386456000295715 36.72148303480808),,,,,,,-1,-1,-1,0,,13,Pso. Maritimo Pablo Ruíz Picasso,Frente a El Morlaco,http://geoportal.malaga.eu/img/deportes/fz_13.jpg,38,Press de piernas 1,2,http://geoportal.malaga.eu/img/deportes/im38.png,Fortalecer la musculatura de muslos y glúteos.,"Nos sentamos en el banco, apoyando la espalda en el respaldo y los pies sobre la tablilla. Empujamos hasta extender las piernas y volvemos a la posición de inicio.",Realizar sólo una semiflexión de rodillas para evitar lesiones.Subir y bajar con precaución.,http://geoportal.malaga.eu/img/deportes/fm_38_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_38_2.jpg,376186.6398,4064872.1123
da_zonasMusculacion.fid--295bdb9_15f70688162_1637,24486,POINT (-4.386456000295715 36.72148303480808),,,,,,,-1,-1,-1,0,,13,Pso. Maritimo Pablo Ruíz Picasso,Frente a El Morlaco,http://geoportal.malaga.eu/img/deportes/fz_13.jpg,51,Pony,3,http://geoportal.malaga.eu/img/deportes/im51.png,"Fortalecer la musculatura de espalda, gluteos y muslos.","Sentado, con las manos en los manillares y los pies apoyados en las plataformas, acercar las manos hacia el cuerpo mientras realizamos una extensión de piernas.",No arquear la espalda durante la ejecución.Debe realizar movimientos lentos y controlados.,http://geoportal.malaga.eu/img/deportes/fm_51_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_51_2.jpg,376186.6398,4064872.1123
da_zonasMusculacion.fid--295bdb9_15f70688162_1638,24487,POINT (-4.386456000295715 36.72148303480808),,,,,,,-1,-1,-1,0,,13,Pso. Maritimo Pablo Ruíz Picasso,Frente a El Morlaco,http://geoportal.malaga.eu/img/deportes/fz_13.jpg,52,Press de banca vertical,3,http://geoportal.malaga.eu/img/deportes/im52.png,"Desarrollar la musculatura de miembros superiores, pecho y hombros.Mejorar movilidad de hombros y codos.","Sentado en la silla, sujete las manillas con ambas manos y empuje lentamente hasta extender completamente los brazos.",Debe realizar movimientos lentos y controlados. No retenga la respiración durante la ejecución.,http://geoportal.malaga.eu/img/deportes/fm_52_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_52_2.jpg,376186.6398,4064872.1123
da_zonasMusculacion.fid--295bdb9_15f70688162_1639,24488,POINT (-4.386456000295715 36.72148303480808),,,,,,,-1,-1,-1,0,,13,Pso. Maritimo Pablo Ruíz Picasso,Frente a El Morlaco,http://geoportal.malaga.eu/img/deportes/fz_13.jpg,54,Barra de dominadas,4,http://geoportal.malaga.eu/img/deportes/im54.png,"Desarrollar la musculatura de espalda, pecho y brazos.","Colóquese bajo la barra y agárrese a esta, extendiendo los brazos hacia arriba. Cargue el peso en los brazos, flexione sus codos e intente elevar su cuerpo hasta acercar el pecho a la barra.","Ejercicio de fuerza. Debe realizarse de manera controlada para evitar caídas.En caso de dolor o molestia, suspender la ejecución.",http://geoportal.malaga.eu/img/deportes/fm_54_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_54_2.jpg,376186.6398,4064872.1123
da_zonasMusculacion.fid--295bdb9_15f70688162_163a,24489,POINT (-4.386456000295715 36.72148303480808),,,,,,,-1,-1,-1,0,,13,Pso. Maritimo Pablo Ruíz Picasso,Frente a El Morlaco,http://geoportal.malaga.eu/img/deportes/fz_13.jpg,55,Cuerda de bomberos,4,http://geoportal.malaga.eu/img/deportes/im55.png,Fortalecer la musculatura del tren superior.,"Agarre con fuerza la cuerda con las dos manos, una mano más alta que la otra. Intente subir y bajar por ella.","Ejercicio de fuerza. Debe realizarse de manera controlada para evitar caídas.En caso de dolor o molestia, suspender la ejecución.",http://geoportal.malaga.eu/img/deportes/fm_55_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_55_2.jpg,376186.6398,4064872.1123
da_zonasMusculacion.fid--295bdb9_15f70688162_163b,24490,POINT (-4.386456000295715 36.72148303480808),,,,,,,-1,-1,-1,0,,13,Pso. Maritimo Pablo Ruíz Picasso,Frente a El Morlaco,http://geoportal.malaga.eu/img/deportes/fz_13.jpg,58,Máquina de fondos,4,http://geoportal.malaga.eu/img/deportes/im58.png,Fortalecer la musculatura del hombro y abdomen.Aumentar la fuerza muscular de la espalda.,Súbase al aparato apoyando los brazos sobre las barras y dejando piernas en el aire. Flexione y extienda sus codos.,"Ejercicio de fuerza. Debe realizarse de manera controlada.En caso de dolor o molestia, suspenda la ejecución.",http://geoportal.malaga.eu/img/deportes/fm_58_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_58_2.jpg,376186.6398,4064872.1123
da_zonasMusculacion.fid--295bdb9_15f70688162_163c,24491,POINT (-4.536294999809601 36.72282403448024),,,,,,,-1,-1,-1,0,,130,Cl. Cristobalina Fernández,Números 2-4 (Detrás del Centro de Servicios Sociales Comunitarios Distrito Campanillas),http://geoportal.malaga.eu/img/deportes/fz_130.jpg,14,Giro de cintura,1,http://geoportal.malaga.eu/img/deportes/im14.png,Mejorar la musculatura abdominal.,"De pie, en la plataforma giratoria, con las manos en las empuñaduras y manteniendo el tronco derecho, se realizan rotaciones de la pelvis, de un lado a otro, manteniendo los hombros inmóviles.",No recomendado a personas con problemas lumbares.Evitar las rotaciones bruscas.,http://geoportal.malaga.eu/img/deportes/fm_14_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_14_2.jpg,362807.2187,4065225.0073
da_zonasMusculacion.fid--295bdb9_15f70688162_163d,24492,POINT (-4.536294999809601 36.72282403448024),,,,,,,-1,-1,-1,0,,130,Cl. Cristobalina Fernández,Números 2-4 (Detrás del Centro de Servicios Sociales Comunitarios Distrito Campanillas),http://geoportal.malaga.eu/img/deportes/fz_130.jpg,2,Banco,1,http://geoportal.malaga.eu/img/deportes/im2.png,Mejorar la circulación de los miembros inferiores.,"Sentados en el banco, con la espalda apoyada en el respaldo, elevamos alternativamente las piernas. Podremos colocar la puntera del pie orientada hacia delante o mirando arriba para conseguir distintos objetivos.También se pueden elevar las dos piernas a la vez.",Se debe mantener la espalda apoyada en el banco.Los movimientos deben ser lentos y controlados,http://geoportal.malaga.eu/img/deportes/fm_2_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_2_2.jpg,362807.2187,4065225.0073
da_zonasMusculacion.fid--295bdb9_15f70688162_163e,24493,POINT (-4.536294999809601 36.72282403448024),,,,,,,-1,-1,-1,0,,130,Cl. Cristobalina Fernández,Números 2-4 (Detrás del Centro de Servicios Sociales Comunitarios Distrito Campanillas),http://geoportal.malaga.eu/img/deportes/fz_130.jpg,28,Volante,1,http://geoportal.malaga.eu/img/deportes/im28.png,"Mejorar la movilidad de hombros, codos y muñecas.","Hay dos modalidades:1.- Situado de lado al aparato, realice movimientos circulares con una mano. Repita con la otra mano (Ver imagen).2.- Situdado frente a las ruedas, agarre cada asidero con una mano. Gire ambas ruedas hacia fuera, a continuación cambie el sentido de la rotación.",Realizar movimientos lentos y controlados.,http://geoportal.malaga.eu/img/deportes/fm_28_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_28_2.jpg,362807.2187,4065225.0073
da_zonasMusculacion.fid--295bdb9_15f70688162_163f,24494,POINT (-4.536294999809601 36.72282403448024),,,,,,,-1,-1,-1,0,,130,Cl. Cristobalina Fernández,Números 2-4 (Detrás del Centro de Servicios Sociales Comunitarios Distrito Campanillas),http://geoportal.malaga.eu/img/deportes/fz_130.jpg,29,Andador,2,http://geoportal.malaga.eu/img/deportes/im29.png,"Mejorar la movilidad, tonicidad y coordinación de miembros inferiores. Aumentar la capacidad cardiaca y pulmonar","Admite dos modalidades:- Sitúese de lado al aparato, realizando movimientos circulares con una mano. Repetir con la otra.- Sitúese frente a las ruedas y agarre cada asidero con una mano.Gire ambas ruedas hacia fuera; a continuación cambie el sentido de la rotación.",Agarrar el asa con fuerza antes de subirNo abandonar el aparato hasta que los pedales estén parados y en paralelo.,http://geoportal.malaga.eu/img/deportes/fm_29_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_29_2.jpg,362807.2187,4065225.0073
da_zonasMusculacion.fid--295bdb9_15f70688162_1640,24495,POINT (-4.536294999809601 36.72282403448024),,,,,,,-1,-1,-1,0,,130,Cl. Cristobalina Fernández,Números 2-4 (Detrás del Centro de Servicios Sociales Comunitarios Distrito Campanillas),http://geoportal.malaga.eu/img/deportes/fz_130.jpg,31,Barra de estiramientos,2,http://geoportal.malaga.eu/img/deportes/im31.png,Mejorar la movilidad de miembros inferiores.,"Colóquese frente al aparato y apoye la pierna recta sobre la barra. A continuación, doble su cintura hacia delante, sin flexionar la rodilla.",Parar si se siente dolor durante la ejecución.La elevación de la pierna puede ocasionar desequilibrios.,http://geoportal.malaga.eu/img/deportes/fm_31_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_31_2.jpg,362807.2187,4065225.0073
da_zonasMusculacion.fid--295bdb9_15f70688162_1641,24496,POINT (-4.536294999809601 36.72282403448024),,,,,,,-1,-1,-1,0,,130,Cl. Cristobalina Fernández,Números 2-4 (Detrás del Centro de Servicios Sociales Comunitarios Distrito Campanillas),http://geoportal.malaga.eu/img/deportes/fz_130.jpg,33,Elíptica,2,http://geoportal.malaga.eu/img/deportes/im33.png,"Mejorar la movilidad, tonicidad y coordinación de miembros superiores e inferiores.Desarrollar la capacidad cardiaca y pulmonar.","Súbase a los estribos, sujetándose a las manillas.Mueva las piernas y los brazos alternativamente, como si estuviera caminando.","Al disponer de partes móviles, se debe tener mucho cuidado al subir y bajar del aparato.",http://geoportal.malaga.eu/img/deportes/fm_33_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_33_2.jpg,362807.2187,4065225.0073
da_zonasMusculacion.fid--295bdb9_15f70688162_1642,24497,POINT (-4.536294999809601 36.72282403448024),,,,,,,-1,-1,-1,0,,130,Cl. Cristobalina Fernández,Números 2-4 (Detrás del Centro de Servicios Sociales Comunitarios Distrito Campanillas),http://geoportal.malaga.eu/img/deportes/fz_130.jpg,42,Ascensor o pullover vertical,3,http://geoportal.malaga.eu/img/deportes/im42.png,Mejorar la amplitud de la articulación del hombro. Fortalecer los músculos de la espalda y la zona anterior de brazos y antebrazos.,Nos sentamos mirando hacia fuera y con las manos agarrando las barras superiores. Flexionamos codos y empujamos hacia abajo acercando los codos al cuerpo.,Realizar los movimientos de forma controlada.,http://geoportal.malaga.eu/img/deportes/fm_42_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_42_2.jpg,362807.2187,4065225.0073
da_zonasMusculacion.fid--295bdb9_15f70688162_1643,24498,POINT (-4.536294999809601 36.72282403448024),,,,,,,-1,-1,-1,0,,130,Cl. Cristobalina Fernández,Números 2-4 (Detrás del Centro de Servicios Sociales Comunitarios Distrito Campanillas),http://geoportal.malaga.eu/img/deportes/fz_130.jpg,43,Banco de abdominales,3,http://geoportal.malaga.eu/img/deportes/im43.png,Potenciar el tono muscular de nuestros abdominales.,"Nos sentamos con los pies fijados tras la barra y las manos cruzadas sobre el pecho. Dejamos caer el tronco ligeramente hacia atrás, frenando la caída y contrayendo la zona abdominal. Volvemos a recuperar la posición inicial lentamente.",Su mala ejecución puede provocar lesiones.No dejar caer el tronco excesivamente. Realizar movimientos lentos y controlados.,http://geoportal.malaga.eu/img/deportes/fm_43_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_43_2.jpg,362807.2187,4065225.0073
da_zonasMusculacion.fid--295bdb9_15f70688162_1644,24509,POINT (-4.483201000462032 36.734728034611706),,,,,,,-1,-1,-1,0,,131,Cl. Emilio Zola,(Parque Virgen de las Cañas),http://geoportal.malaga.eu/img/deportes/fz_131.jpg,26,Silla con pedales,1,http://geoportal.malaga.eu/img/deportes/im26.png,Aumentar la capacidad cardiaca y pulmonar.Desarrollar la movilidad articular de la rodilla,"Siéntese cómodamente en el banco y coloque ambos pies sobre los pedales. Pedalee. Como variante, puede realizar el pedaleo hacia atrás.",Los movimientos deben ser lentos y controlados.,http://geoportal.malaga.eu/img/deportes/fm_26_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_26_2.jpg,367569.3285,4066470.897
da_zonasMusculacion.fid--295bdb9_15f70688162_1645,24499,POINT (-4.536294999809601 36.72282403448024),,,,,,,-1,-1,-1,0,,130,Cl. Cristobalina Fernández,Números 2-4 (Detrás del Centro de Servicios Sociales Comunitarios Distrito Campanillas),http://geoportal.malaga.eu/img/deportes/fz_130.jpg,50,Péndulo o surf,3,http://geoportal.malaga.eu/img/deportes/im50.png,Tonificar la musculatura de brazos y pecho. Mejorar la coordinación general del cuerpo.,"Sujete con fuerza la barra con las manos y suba a la la plataforma. Bien asegurado, mueva las piernas y desplace el péndulo a ambos lados.",Realizar movimientos lentos y controlados para evitar desequilibrios.,http://geoportal.malaga.eu/img/deportes/fm_50_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_50_2.jpg,362807.2187,4065225.0073
da_zonasMusculacion.fid--295bdb9_15f70688162_1646,24500,POINT (-4.536294999809601 36.72282403448024),,,,,,,-1,-1,-1,0,,130,Cl. Cristobalina Fernández,Números 2-4 (Detrás del Centro de Servicios Sociales Comunitarios Distrito Campanillas),http://geoportal.malaga.eu/img/deportes/fz_130.jpg,52,Press de banca vertical,3,http://geoportal.malaga.eu/img/deportes/im52.png,"Desarrollar la musculatura de miembros superiores, pecho y hombros.Mejorar movilidad de hombros y codos.","Sentado en la silla, sujete las manillas con ambas manos y empuje lentamente hasta extender completamente los brazos.",Debe realizar movimientos lentos y controlados. No retenga la respiración durante la ejecución.,http://geoportal.malaga.eu/img/deportes/fm_52_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_52_2.jpg,362807.2187,4065225.0073
da_zonasMusculacion.fid--295bdb9_15f70688162_1647,24501,POINT (-4.536294999809601 36.72282403448024),,,,,,,-1,-1,-1,0,,130,Cl. Cristobalina Fernández,Números 2-4 (Detrás del Centro de Servicios Sociales Comunitarios Distrito Campanillas),http://geoportal.malaga.eu/img/deportes/fz_130.jpg,53,Máquina de remo,3,http://geoportal.malaga.eu/img/deportes/im53.png,"Desarrollar los músculos del tren superior, glúteos y muslos.","Siéntese en el banco y apoye los pies sobre el soporte. Agarre con fuerza las dos barras por la empuñadura y tire de ellas hacia el pecho, como el movimiento de remar.",Mantener siempre la espalda recta durante la ejecución.Realizar el movimiento de manera controlada.,http://geoportal.malaga.eu/img/deportes/fm_53_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_53_2.jpg,362807.2187,4065225.0073
